BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative Closure,Allegation,Finding,ofcrRace,ofcrSex
17-762,69042,08/28/2017,Walk In,31,Black,Male,11/28/2017,5TH PRECINCT,,Search,Exonerated,Black,Female
17-762,69042,08/28/2017,Walk In,31,Black,Male,11/28/2017,5TH PRECINCT,,Service,No Charge,Black,Male
17-762,69042,08/28/2017,Walk In,31,Black,Male,11/28/2017,5TH PRECINCT,,Service,No Charge,Black,Female
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Arrest,Exonerated,Black,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Arrest,Exonerated,White,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Demeanor,No Charge,White,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Demeanor,Sustained,Black,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Procedure,Not Sustained,Black,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,2ND PRECINCT,,Procedure,Not Sustained,White,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,8TH PRECINCT,,Demeanor,No Charge,Black,Male
17-763,69043,08/28/2017,Walk In,28,Black,Male,11/28/2017,8TH PRECINCT,,Procedure,No Charge,Black,Male
17-764,69044,08/29/2017,Outside agency,60,Black,Male,11/14/2017,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown
17-765,69045,08/29/2017,Telephone (or TDD),52,Black,Male,12/05/2017,12TH PRECINCT,,Demeanor,Not Sustained,Black,Female
17-765,69045,08/29/2017,Telephone (or TDD),52,Black,Male,12/05/2017,12TH PRECINCT,,Procedure,Unfounded,Black,Female
17-766,69046,08/29/2017,Telephone (or TDD),59,White,Female,11/28/2017,5TH PRECINCT,,Arrest,Exonerated,Hispanic,Male
17-766,69046,08/29/2017,Telephone (or TDD),59,White,Female,11/28/2017,5TH PRECINCT,,Arrest,Exonerated,White,Male
17-767,69047,08/30/2017,Walk In,57,Black,Female,11/21/2017,4TH PRECINCT,,Demeanor,No Charge,White,Female
17-767,69047,08/30/2017,Walk In,57,Black,Female,11/21/2017,4TH PRECINCT,,Demeanor,Unfounded,White,Male
17-767,69047,08/30/2017,Walk In,57,Black,Female,11/21/2017,4TH PRECINCT,,Service,No Charge,White,Male
17-767,69047,08/30/2017,Walk In,57,Black,Female,11/21/2017,4TH PRECINCT,,Service,No Charge,White,Female
17-768,69048,08/30/2017,Walk In,20,Black,Male,11/20/2017,8TH PRECINCT,,Demeanor,Sustained,Black,Male
17-768,69048,08/30/2017,Walk In,20,Black,Male,11/20/2017,8TH PRECINCT,,Procedure,Sustained,Black,Male
17-768,69048,08/30/2017,Walk In,20,Black,Male,11/20/2017,8TH PRECINCT,,Procedure,Sustained,White,Male
17-768,69048,08/30/2017,Walk In,20,Black,Male,11/20/2017,8TH PRECINCT,,Service,Sustained,Black,Male
17-768,69048,08/30/2017,Walk In,20,Black,Male,11/20/2017,8TH PRECINCT,,Service,Sustained,White,Male
17-769,69049,08/30/2017,Telephone (or TDD),60,Black,Female,11/28/2017,TELEPHONE CRIME REPORTING UNIT,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown
17-769,69049,08/30/2017,Telephone (or TDD),60,Black,Female,11/28/2017,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Arrest,No Charge,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Arrest,No Charge,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Demeanor,No Charge,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Demeanor,Sustained,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Demeanor,Sustained,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Force,Not Sustained,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Force,Unfounded,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Force,Unfounded,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Procedure,Exonerated,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Procedure,Exonerated,White,Male
17-770,69050,08/31/2017,Telephone (or TDD),29,Black,Female,12/05/2017,11TH PRECINCT,,Property,Not Sustained,White,Male
17-771,69051,08/31/2017,Telephone (or TDD),29,Black,Female,09/01/2017,11TH PRECINCT,Duplication,Arrest,Void,White,Male
17-771,69051,08/31/2017,Telephone (or TDD),29,Black,Female,09/01/2017,11TH PRECINCT,Duplication,Arrest,Void,White,Male
17-771,69051,08/31/2017,Telephone (or TDD),29,Black,Female,09/01/2017,11TH PRECINCT,Duplication,Arrest,Void,White,Male
17-771,69051,08/31/2017,Telephone (or TDD),29,Black,Female,09/01/2017,11TH PRECINCT,Duplication,Demeanor,Void,White,Male
17-771,69051,08/31/2017,Telephone (or TDD),29,Black,Female,09/01/2017,11TH PRECINCT,Duplication,Demeanor,Void,White,Male
